paper_id,method_id,provisional_role,verification_state,evidence_location,search_id,status,notes
P-2024-0303,M-CAUSAL-055,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39141078,SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0293,M-SPATIAL-016,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39143912,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0750,M-CAUSAL-021,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39144571,SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0048,M-SURVEILLANCE-033,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39150645,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0181,M-CAUSAL-021,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39151233,SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0203,M-SURVEILLANCE-069,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39151986,SEARCH-20260720-PUBMED-VENUE-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0250,M-SPATIAL-019,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39152215,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0183,M-FORECASTING-007,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39154556,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0666,M-SPATIAL-016,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39156896,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0092,M-SPATIAL-016,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39157393,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2025-0316,M-SIMULATION-015,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39160637,SEARCH-20260720-PUBMED-VENUE-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0494,M-SURVEILLANCE-009,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39164637,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0678,M-EVIDENCE-031,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39165781,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0522,M-CAUSAL-023,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39169364,SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0477,M-FORECASTING-007,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39172555,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0130,M-SURVEILLANCE-067,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39173559,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0650,M-FORECASTING-037,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39173667,SEARCH-20260720-PUBMED-VENUE-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0649,M-FORECASTING-040,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39173668,SEARCH-20260720-PUBMED-VENUE-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2025-0152,M-SPATIAL-019,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39173900,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0631,M-SURVEILLANCE-076,critiques,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39176987,SEARCH-20260720-PUBMED-VENUE-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0217,M-FORECASTING-007,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39182502,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2025-0050,M-CAUSAL-021,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39182848,SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0259,M-CAUSAL-043,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39184214,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0496,M-FORECASTING-013,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39187763,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0681,M-FORECASTING-040,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39188798,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0696,M-SURVEILLANCE-080,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39189253,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0273,M-SPATIAL-016,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39190356,SEARCH-20260720-PUBMED-VENUE-SIMULATION-01|SEARCH-20260720-PUBMED-VENUE-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0651,M-SPATIAL-019,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39190550,SEARCH-20260720-PUBMED-VENUE-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0583,M-CAUSAL-021,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39190638,SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0353,M-SPATIAL-019,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39191515,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0049,M-SURVEILLANCE-033,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39192054,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0294,M-SPATIAL-016,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39193626,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0695,M-SPATIAL-012,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39202123,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0732,M-CAUSAL-021,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39203951,SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0724,M-SPATIAL-016,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39205241,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2025-0353,M-SPATIAL-009,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39207199,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
